title	english_title	created_date	nation	type	genre	status	director	producer	end char
역습	Counterattack	1936	한국	장편	드라마	개봉	안종화		#end#
연분홍치마	Light Pink Skirt	1981	한국	장편	가족,드라마	개봉	김원두	현진필름	#end#
연산군		1987	한국	장편	사극	개봉	이혁수	(주)삼영필림	#end#
연인들의 이야기	A Story About Lovers	1983	한국	장편	가족,드라마,멜로/로맨스	개봉	이형	대양필름(주)	#end#
열병시대	Feverish Days	1986	한국	장편	드라마	개봉	김기현	(주)동협상사	#end#
열아홉살의 가을	Autumn At Nineteen	1984	한국	장편	드라마	개봉	김응천	대영영화주식회사	#end#
열애	Ardent Love	1982	한국	장편	드라마,멜로/로맨스	개봉	김호선		#end#
영구와 땡칠이	Yong-Gu And Daeng Chiri	1989	한국	장편	드라마,코미디	개봉	남기남		#end#
영구와 땡칠이 소림사가다	Yong-Gu And Taeng-Chiri Go To Sorim Temple	1989	한국	장편	가족,드라마,액션,코미디	개봉	남기남	대원동화(주)	#end#
영구와 땡칠이 3탄-영구람보	Young-Gu And Ddaeng-Chil - Young-Gu Rambo	1990	한국	장편	액션,코미디	개봉		대원동화(주)	#end#
영웅무색	Hero'S Color	1990	한국	장편	액션	개봉	김정용	(주)연흥아세아	#end#
영웅필살	A Hero'S Deadly Blow	1990	한국	장편	범죄,액션	개봉	방순덕	(주)다모아필름	#end#
영웅후레쉬	Hero Flash	1990	한국	장편	SF,액션	개봉	은하수	(주)키네마서울	#end#
영자의 전성시대 (속)	The Glorious Days Of Young-Ja (Sequel)	1982	한국	장편	드라마,멜로/로맨스	개봉	심재석	현진필름	#end#
영점구일칠		1987	한국	장편	드라마	개봉	이동희	태창흥업	#end#
오늘 여자	Today'S Woman	1989	한국	장편	멜로/로맨스	개봉	박철수	(주)황기성 사단	#end#
오늘만은 참으세요	Please Bear It Today	1986	한국	장편	드라마,멜로/로맨스	개봉	신위균	(주)동아수출공사	#end#
오늘밤은 참으세요	Not For Tonight	1981	한국	장편	드라마	개봉	박종호	한림영화	#end#
오마담의 외출	Madam Oh'S Day Out	1983	한국	장편	드라마,멜로/로맨스	개봉	김수형	남아진흥(주)	#end#
오몽녀	Oh Mong-Nyeo	1937	한국	장편	드라마	개봉	나운규		#end#
오사까 대부	Osaka Godfather	1986	한국	장편	액션	개봉	이혁수	(주)동협상사	#end#
오성군,한음군	Oh-Seong And Han- Eum	1988	한국	장편	드라마	개봉	박호태	대경필름	#end#
오세암(극영화)	Ose-Am Temple	1990	한국	장편	드라마	개봉	박철수	태흥영화(주)	#end#
오염된 자식들	Polluted Ones	1982	한국	장편	드라마,멜로/로맨스	개봉	임권택	(주)화천공사	#end#
옥녀	Ok-Nyeo	1928	한국	장편	멜로/로맨스	개봉	나운규		#end#
옹기골 뽕녀		1987	한국	장편	드라마,성인물(에로)	개봉		태광필름	#end#
왜불러	Watcha Want?	1986	한국	장편	드라마	개봉	장영일	(주)화천공사	#end#
외계번개용	Alien Lightening Dragon	1988	한국	장편	SF,액션	개봉	방순덕	(주)아태필름	#end#
외계인 코브라	Alien Cobra	1988	한국	장편	SF,액션	개봉	김병기		#end#
외계인과 콩콩강시	The Aliens And Kong Kong Kang-Si	1989	한국	장편	SF,코미디	개봉	안승호	화풍흥업	#end#
외출	A Woman'S Outing	1983	한국	장편	드라마	개봉	홍파	국제	#end#
요색유희	Yo-Saek Yu-Hi	1985	한국	장편	공포(호러),드라마,미스터리,스릴러	개봉	강대선	(주)삼영필림	#end#
요화 어을우동		1987	한국	장편	멜로/로맨스	개봉	김기현	신한영화(주)	#end#
요화경	A Lascivious Story	1988	한국	장편	사극	개봉	박호태	문태선프로덕션	#end#
욕	Shame	1988	한국	장편	멜로/로맨스	개봉	김문옥	신한영화(주)	#end#
욕망의 거리	Street Of Desire	1986	한국	장편	드라마,멜로/로맨스	개봉	김현명	동아흥행㈜	#end#
욕망의 늪	The Swamp Of Desire	1982	한국	장편	드라마,멜로/로맨스	개봉	이두용	한림영화	#end#
용감한 사람들	Brave People	1990	한국	장편	드라마	개봉	김경노		#end#
용문 파계 제자	Disciple Of Yong-Mun Depraved Monk	1982	한국	장편	액션	개봉	김시현	(주)삼영필림	#end#
용형마교(합작)	Jung-Ri'S School Of Yong-Hyung-Ma	1982	한국,홍콩	장편	사극,액션	개봉	오사원,박윤교	한진흥업주식회사	#end#
용호의 사촌들	Yong-Ho'S Cousins	1981	한국	장편	드라마,액션	개봉	이혁수	대영영화주식회사	#end#
용호취	Brave Trio	1988	한국	장편	드라마,액션	개봉	안승호		#end#
우담바라	Woo-Dam-Ba-Ra	1989	한국	장편	드라마	개봉	김양득	(주)서울필름	#end#
우르러라 창공	Look Up At The Blue Sky	1943	한국	장편	드라마	개봉			#end#
우리들의 친구 파워 5	Our Friend, Power 5	1989	한국	장편	SF,액션	개봉	박호진		#end#
우연한 여행	A Casual Trip	1994	한국	장편	드라마	개봉	김정진	기획시대(주)	#end#
우주대장 애꾸눈	Space Captain Cyclopean	1980	한국	장편	SF,애니메이션	개봉	김대중	중앙영화사	#end#
우주전사 홍길동	Space Champion Honggildong	1983	한국	장편	SF,애니메이션	개봉	김현동,정수용		#end#
우주흑기사		1979	한국	장편	SF,애니메이션,액션	개봉	박종희		#end#
운영전 : 총희의 연	The Story Of Woon-Yeong	1925	한국	장편	멜로/로맨스	개봉	윤백남		#end#
울지않는 호랑이	The Tiger That Doesn'T Cry	1984	한국	장편	드라마	개봉	이혁수	태흥영화(주)	#end#
웅담부인		1987	한국	장편	드라마,성인물(에로)	개봉	박일랑	한진흥업주식회사	#end#
원한의 공동묘지	Public Cemetery Of Grudges	1983	한국	장편	공포(호러),미스터리,사극	개봉	김인수	합동영화(주)	#end#
원한의 도전장	Challenge Of Spite	1983	한국	장편	사극	개봉	이혁수	동아흥행㈜	#end#
월광쌍수	Two Fighters In Moonlight	1981	한국	장편	범죄,액션	개봉	김진태	태창흥업	#end#
월하의 맹서	The Vow Made Below The Moon	1923	한국	장편	드라마	개봉	윤백남		#end#
웬일이니	What Is This?	1983	한국	장편	드라마	개봉	김종성,진준랑	화풍흥업	#end#
위험한 욕정	Dangerous Passion	1989	한국	장편	멜로/로맨스	개봉	박호태	한진흥업주식회사	#end#
위험한 향기(부부)	Dangerous Scent (Married Couple)	1988	한국	장편	멜로/로맨스	개봉	고영남	(주)극동스크린	#end#
유리의 성		1985	한국	장편	드라마,스릴러	개봉	김정현	(주)동협상사	#end#
유아독존	Self-Complacency	1989	한국	장편	드라마,액션	개봉	임정수	동천필름	#end#
유정		1987	한국	장편	드라마,멜로/로맨스,사극	개봉	김기현		#end#
유혹시대	Days Of Seduction	1986	한국	장편	드라마,멜로/로맨스	개봉	정인엽	합동영화(주)	#end#
육군포병학교	The Artillery School	1951	한국	장편		개봉	방의석		#end#
육담구담	An Indecent Story	1989	한국	장편	멜로/로맨스	개봉	김윤철	(주)반도영상	#end#
육체의 문	The Door To The Flesh	1981	한국	장편	공포(호러),미스터리,스릴러	개봉	이기환		#end#
은하에 흐르는 정열	Passion In The Universe	1935	한국	장편	드라마	개봉	안종화		#end#
은하에서 온 별똥왕자 2		1987	한국	장편	SF,액션	개봉	석도원	(주)삼도필림	#end#
은하에서 온 별똥왕자 3	The Meteor Prince From The Milky Way 3	1988	한국	장편	SF,액션	개봉	석도원	(주)다모아필름	#end#
의리적 구토	Fight For Justice	1919	한국	장편	드라마,사극,액션	개봉	김도산	㈜단성시네마	#end#
의적	The Chivalrous Robber	1920	한국	장편	드라마,사극,액션	개봉	김도산	㈜단성시네마	#end#
이 깊은밤의 포옹	An Embrace In The Dark Night	1981	한국	장편	드라마	개봉		(주)삼영필림	#end#
이 한몸 돌이 되어	As Firm As A Stone	1983	한국	장편	가족,드라마,전쟁	개봉	최무룡	현진필름	#end#
이런 여자 없나요	Is There A Girl Like Her?	1981	한국	장편	드라마	개봉	박철수	(주)삼영필림	#end#
이름없는 여자	The Woman Without A Name	1984	한국	장편	드라마,멜로/로맨스	개봉	이형표	태창엔터테인먼트(주)	#end#
이상한 관계	A Weird Relationship	1983	한국	장편	드라마,멜로/로맨스	개봉	이두용	한림영화	#end#
이제 그 여자는 여기 살지 않는다	That Woman Does Not Live Here Anymore	1990	한국	장편	드라마,멜로/로맨스	개봉	차현재	차현재영화	#end#
이조춘화도	Ancient Oriental Painting Of Flowers	1988	한국	장편	멜로/로맨스,사극	개봉	박호태	성도흥업㈜	#end#
이혼 법정	Divorce Court	1984	한국	장편	드라마	개봉	김효천	(주)동협상사	#end#
인사대전	War Between Men And Snakes	1983	한국	장편	드라마,미스터리	개봉	김선경	신한영화(주)	#end#
인사야투	Insa Ya-Tu	1981	한국	장편	드라마,액션,전쟁	개봉	권영순		#end#
인생 항로	Path Of Life	1937	한국	장편	드라마	개봉	안종화		#end#
인생극장	Theater Of Life	1983	한국	장편	드라마,멜로/로맨스	개봉	최현민	화풍흥업	#end#
인신매매	Flesh Market	1989	한국	장편	드라마,멜로/로맨스	개봉	조금환	성도흥업㈜	#end#
일본대부	Japanese Godfather	1989	한국	장편	액션	개봉	김효천	(주)오성필름	#end#
일송정 푸른 솔은	The Green Pine Tree	1983	한국	장편	드라마,전쟁	개봉	이장호		#end#
임소로의 부마동자	Buma Boy	1990	한국	장편	드라마,액션	개봉	강구연	골든게이트프로덕션	#end#
임자없는 나룻배	A Ferry Boat That Has No Owner	1932	한국	장편	드라마	개봉	이규환		#end#
입을 연 석류	Open-Mouthed Pomegranate	1986	한국	장편	드라마,멜로/로맨스	개봉	문여송	세경영화㈜	#end#
잊을 수 없는 순간		1987	한국	장편		개봉			#end#
잊혀진 계절	The Forgotten Season	1984	한국	장편	드라마,멜로/로맨스	개봉	이형	대양필름(주)	#end#
자유부인 2	The Liberal Wife 2	1986	한국	장편	드라마,멜로/로맨스	개봉	박호태	신한영화(주)	#end#
자유여자	Free Woman	1990	한국	장편	멜로/로맨스	개봉	박호태	(주)서울필름	#end#
작은 고추	Little Big Man	1986	한국	장편	드라마	개봉	김수형	동아흥행㈜	#end#
작은 사랑의 노래	Song Of A Small Love	1986	한국	장편	드라마	개봉	노세한	한림영화	#end#
잘 있거라	Farewell	1927	한국	장편	드라마	개봉	나운규		#end#
잠자리에 들시간	Time For Bed	1989	한국	장편	드라마,멜로/로맨스	개봉	방규식	우성사	#end#
장미부인	Rose Woman	1983	한국	장편	드라마,멜로/로맨스	개봉	정회철	신한영화(주)	#end#
장미속의 살모사	Sal Mo-Sa Among The Roses	1989	한국	장편	멜로/로맨스,사극	개봉	강구연	유니픽쳐	#end#
장미와 도박사	The Rose And The Gambler	1983	한국	장편	드라마,범죄	개봉	이세민	한진흥업주식회사	#end#
장한몽	Eternal Love Of Su-Il And Sun-Ae	1920	한국	장편	멜로/로맨스	개봉	이기세		#end#
장한몽	Eternal Love Of Su-Il And Sun-Ae	1926	한국	장편	멜로/로맨스	개봉	이경손		#end#
잦은 방아	Rice Mortar	1989	한국	장편	멜로/로맨스	개봉	김병기	태창엔터테인먼트(주)	#end#
잿빛 사랑노트	The Ashen Love Note	1990	한국	장편	멜로/로맨스	개봉	오영석		#end#
저녁에 우는 새	Bird That Cries At Night	1982	한국	장편	드라마,멜로/로맨스	개봉	김수용,정지영	태창엔터테인먼트(주)	#end#
전선여자정구대회	National Women'S Tennis Tournament	1924	한국	장편	다큐멘터리	개봉			#end#
전설철인 키메랑	Legendary Iron Man, Kimae-Rang	1989	한국	장편	SF,액션	개봉	은희복	조양필림	#end#
전우	A Fellow Soldier	1949	한국	장편	드라마	개봉	홍개명		#end#
젊은 모습	Portrait Of Youth	1943	한국	장편	드라마	개봉	풍전사랑		#end#
젊은 시계탑	Young Clock Tower	1984	한국	장편	드라마	개봉	이형표	(주)동협상사	#end#
접시꽃 당신	You My Rose Mellow	1988	한국	장편	멜로/로맨스	개봉	박철수	(주)황기성 사단	#end#
정무문 '81	Jeong Mu Gate '81	1981	한국	장편	드라마,액션	개봉			#end#
정부와 정사	The Lover And Joint Suicide	1989	한국	장편	멜로/로맨스	개봉	김정용	남동흥업	#end#
정염의 갈매기/정념의 갈매기	Kalmae-Gi'S Burning Passion	1984	한국	장편	드라마,범죄	개봉	김효천	(주)동협상사	#end#
젖은풀 젖은잎		1986	한국	장편	드라마,성인물(에로)	개봉	임정수	동아흥행㈜	#end#
제2의 사춘기		1987	한국	장편	드라마	개봉	박호태	(주)대동흥업	#end#
제2의 성	A Second Sex	1988	한국	장편	멜로/로맨스	개봉	임정수	(주)하명중 영화제작소	#end#
조국의 어머니	Motherland	1949	한국	장편	드라마	개봉	윤대룡		#end#
조선사정	The State Of Affairs In Joseon	1920	한국	장편	다큐멘터리	개봉			#end#
조선해협	Straits Of Joseon	1943	한국	장편	드라마	개봉	박기채		#end#
종군수첩	A Battle Journal	1981	한국	장편	드라마,전쟁	개봉	최하원		#end#
종로	The Street Named Jongno	1933	한국	장편	드라마	개봉	양철		#end#
종로부르스	The Blues Of Jong-Ro	1982	한국	장편	범죄,액션	개봉	김효천	(주)동협상사	#end#
종점	Last Stop	1981	한국	장편	드라마,범죄	개봉	정인엽		#end#
죄 없는 죄인	An Innocent Criminal	1948	한국	장편	드라마	개봉	최인규	고려영화(주)	#end#
죄없는 병사들	Soldiers Without Fault	1989	한국	장편	드라마,전쟁	개봉	정한우	씨네코필림	#end#
주글래 살래	Dying Or Live	2003	한국	장편	코미디	개봉	김두영		#end#
죽으면 살리라	Die To Live	1982	한국	장편	드라마,전쟁	개봉	강대진		#end#
지금 이대로가 좋아	Like It Just The Way It Is Now	1984	한국	장편	드라마,멜로/로맨스	개봉	정인엽	화풍흥업	#end#
지금은 양지	Sunshine At Present	1988	한국	장편	드라마	개봉	진유영	뉴버드프로덕션	#end#
지기	A Truly Good Friend	1920	한국	장편	멜로/로맨스	개봉	이기세		#end#
지나가의 비밀	The Secret Of Jina Street	1928	한국	장편	멜로/로맨스,사극,액션	개봉	유장안		#end#
지리산의 성난 토끼들	The Angry Rabbits Of Mt. Jiri	1988	한국	장편	드라마,전쟁	개봉	임정수	㈜효자필름	#end#
지성탑	Jiseongtap	1948	한국	장편	사극	개봉	김정환		#end#
지역구	Election District	1994	한국	장편	액션	개봉	김두용	(주)미도영화사	#end#
지옥의 링		1987	한국	장편	드라마,멜로/로맨스	개봉	장영일	연방영화(주)	#end#
지원병	Volunteer	1941	한국	장편	드라마	개봉	안석영		#end#
진아의 벌레먹은 장미	Jin-Ah'S Rose Eaten By Bugs	1982	한국	장편	드라마,멜로/로맨스	개봉	정회철	(주)삼영필림	#end#
질투	Jealousy	1983	한국	장편	드라마,멜로/로맨스	개봉	김인수	신한영화(주)	#end#
집을 나온 여인	The Woman Who Left Home	1982	한국	장편	드라마,멜로/로맨스	개봉		동아흥행㈜	#end#
짚시애마	Gypsy Emma	1990	한국	장편	멜로/로맨스,성인물(에로)	개봉		(주)두손필름	#end#
짧은 포옹 긴 이별	Short Embrace, Long Goodbye	1984	한국	장편	드라마,멜로/로맨스	개봉	문여송	현진필름	#end#
짬뽕 홍길동	The Mixed-Up Hong Gil-Dong	1990	한국	장편	멜로/로맨스,사극,액션,코미디	개봉	임종호	(주)서울동화엔터프라이즈	#end#
쫄병수첩 2	Soldier Note 2	1990	한국	장편	드라마,코미디	개봉	하주택	(주)서울필름	#end#
차라리 불덩이가 되리	Will Rather Become A Ball Of Fire	1986	한국	장편	드라마,멜로/로맨스	개봉	심재석	(주)우진필림	#end#
참새와 허수아비	The Sparrow And The Scarecrow	1983	한국	장편	드라마,멜로/로맨스	개봉	윤삼육	대양필름(주)	#end#
창덕궁 순종 황제 묘의	The National Funeral Of King Sunjong At Changdeok Palace	1928	한국	장편	다큐멘터리	개봉	이필우	㈜단성시네마	#end#
창부일색	Prostitutes	1989	한국	장편	멜로/로맨스	개봉		(주)대종필림	#end#
천국의 땅	The Land Of Paradise	1990	한국	장편	드라마,멜로/로맨스	개봉	방규식		#end#
천국의 비밀	Heaven'S Secret	1989	한국	장편	드라마	개봉	홍의봉	동문영화사	#end#
